FrameNo,Joy Evidence,Anger Evidence,Surprise Evidence,Fear Evidence,Sadness Evidence
3004,0.090839403,0.370743881,0.717719732,0.635984112,0.276919847
3005,0.108472996,0.379677537,0.79845471,0.715346543,0.191371436
3006,0.094934714,0.413456462,0.65586926,0.599983076,0.164622555
3007,0.148997654,0.375456863,0.750015524,0.652963496,0.163895446
3008,0.176323827,0.225973895,0.900066633,0.701487895,0.30842023
3009,0.215057692,0.386950531,0.840656177,0.625185269,0.271944463
3010,0.098383249,0.431881685,0.696832279,0.604431717,0.171218422
3011,0.125770023,0.369027541,0.660700554,0.659162142,0.163590601
3012,0.139565156,0.510606642,0.588112465,0.556611556,0.187887634
3013,0.092581812,0.469013495,0.69805491,0.558780752,0.248259034
3014,0.156149782,0.475145692,0.835493896,0.619407819,0.232932081
3015,0.114405333,0.475523116,0.64782818,0.654588515,0.250819492
3016,0.158492779,0.304162563,0.826744953,0.530108049,0.413660808
3017,0.165161553,0.333255489,0.853214939,0.700823181,0.258637787
3018,0.176630873,0.470570781,0.709145773,0.647361512,0.252347292
3019,0.122257637,0.607386621,0.088882573,0.261269652,0.377414564
3020,0.166109643,0.727693435,0.33478291,0.192694799,0.496781937
3021,0.272165058,0.586108638,0.428773222,0.463280518,0.321781049
3022,0.175613315,0.382617292,0.616817521,0.301670276,0.629637968
3023,0.290818596,0.50488557,0.505910236,0.382779772,0.274042062
3024,0.243332182,0.523266735,0.551793307,0.290967678,0.412091478
3025,0.240937456,0.445605925,0.562086821,0.298326102,0.438729417
3026,0.340617538,0.532266506,0.621639216,0.311307477,0.390689531
3027,0.209386569,0.442734689,0.602553949,0.331671375,0.342174788
3028,0.231236588,0.528872651,0.740888213,0.384532627,0.457016144
3029,0.22844907,0.542011657,0.583737079,0.421082699,0.383058965
3030,0.202850952,0.360305605,0.685764774,0.333068072,0.514119438
3031,0.226080126,0.497770679,0.483600086,0.261127381,0.269535138
3032,0.24952625,0.522199322,0.451235704,0.38490709,0.231331114
3033,0.210606026,0.538088286,0.545997416,0.357325393,0.314959979
3034,0.23141653,0.514828826,0.709255427,0.327097765,0.475179119
3035,0.285165893,0.431537042,0.787984689,0.453656883,0.415625677
3036,0.131165752,0.499253814,0.52891548,0.485140318,0.147568495
3037,0.235539838,0.476138911,0.76275547,0.473471513,0.329765145
3038,0.204549003,0.537710815,0.744001899,0.506417873,0.274090338
3039,0.164241588,0.547450275,0.754915922,0.600215462,0.177763212
3040,0.319884283,0.448916539,0.821583776,0.510357913,0.342445831
3041,0.309108137,0.556920632,0.550220093,0.426192465,0.35762955
3042,0.098507639,0.629736253,0.439854751,0.373343455,0.299348943
3043,0.210857855,0.616052493,0.574301851,0.261730296,0.430447818
3044,0.240715157,0.634243131,0.617683555,0.401081,0.619736768
3045,0.101595824,0.877364828,0,0.080652288,0.548010626
3046,0.198338694,0.912711036,0.077325218,0.0544303,0.757923913
3047,0.255007626,1,0.153382802,0.077242086,0.390255524
3048,0.20394553,0.740000203,0.406869446,0.220855439,0.653618154
3049,0.193299984,0.618159204,0.469847593,0.240979526,0.575416965
3050,0.11405383,0.734993874,0.271946485,0.362212288,0.262293456
3051,0.056928635,0.691072778,0.240543878,0.226348118,0.269990458
3052,0.109270009,0.600745102,0.497076148,0.332476159,0.301050139
3053,0.135253063,0.620358825,0.454624999,0.259087797,0.308135074
3054,0.078981704,0.68631563,0.443391008,0.375839744,0.280380538
3055,0.049820652,0.683979108,0.355250218,0.240346288,0.246826928
3056,0.15922608,0.528431138,0.509448523,0.508930083,0.372556711
3057,0.095094674,0.59608894,0.544723712,0.487987611,0.241584758
3058,0.105343247,0.505940682,0.642389023,0.6042732,0.269151557
3059,0.162570773,0.502327596,0.688315619,0.626077899,0.341021013
3060,0.173027798,0.455004515,0.750794422,0.707675974,0.45916969
3061,0.149775355,0.467725557,0.769087048,0.648601704,0.399942382
3062,0.159969331,0.489055902,0.761262017,0.639210832,0.32745567
3063,0.201245694,0.325295048,0.767033649,0.63784616,0.422825879
3064,0.108901667,0.504580825,0.63008412,0.49169072,0.376617849
3065,0.172603953,0.436615285,0.635752148,0.490321821,0.364250363
3066,0.064936423,0.497979992,0.431129834,0.36602013,0.30809371
3067,0.163309827,0.354708786,0.651510115,0.471661599,0.360613114
3068,0.157279165,0.444574686,0.599075526,0.428499657,0.308765792
3069,0.124783874,0.290614413,0.712298612,0.512182858,0.594875166
3070,0.088431798,0.500630821,0.022259699,0.178076327,0.440613809
3071,0.09554938,0.645677191,0.077389081,0.043038523,0.861327489
3072,0.099145184,0.66029834,0.277953054,0.135619524,0.689472978
3073,0.107162853,0.706244158,0.381460344,0.19378651,0.655050759
3074,0.197666353,0.65695532,0.381306683,0.328236998,0.496700642
3075,0.23811826,0.538901794,0.502157752,0.464228951,0.586550252
3076,0.258947678,0.500518786,0.520176264,0.434479597,0.482642181
3077,0.381460839,0.409262067,0.637626388,0.579612721,0.640000115
3078,0.309206089,0.544308878,0.523426617,0.46175535,0.632767569
3079,0.289618977,0.456371601,0.500016236,0.449519937,0.437050106
3080,0.447486988,0.581613951,0.37787313,0.381572646,0.460750612
3081,0.312950149,0.778207534,0.277048499,0.36414969,0.561382136
3082,0.398312753,0.789891736,0.221147583,0.312366885,0.589927482
3083,0.594795371,0.763705131,0.223428126,0.351828763,0.56310125
3084,0.727877822,0.71265485,0.199855529,0.363309562,0.560567084
3085,0.863088867,0.665760893,0.203499981,0.454048671,0.641514958
3086,0.867491242,0.792323726,0.156712645,0.311302555,0.460824268
3087,0.774068564,0.844684062,0.141490312,0.388394957,0.439826185
3088,0.779013644,0.737900504,0.240478985,0.497132185,0.374158659
3089,0.865581661,0.652598643,0.222629486,0.461546518,0.38673151
3090,0.79416714,0.497514667,0.265027395,0.549942194,0.589147991
3091,0.871817008,0.542922323,0.32734777,0.534602724,0.350959294
3092,0.873611135,0.547814042,0.420875026,0.696150811,0.545762737
3093,0.819227567,0.245258412,0.419059313,0.777357584,0.798503343
3094,0.779652846,0.434073261,0.454108576,0.652310997,0.509491301
3095,0.72346039,0.1878084,0.473277688,0.713802095,0.602424095
3096,0.62982819,0.260162649,0.459025112,0.606655516,0.36332915
3097,0.671263507,0.316763646,0.041450658,0.321920385,0.521832583
3098,0.609297455,0.223489239,0.141376263,0.554783914,0.835368089
3099,0.549194269,0.163341681,0.172985019,0.451112715,0.573165931
3100,0.545691716,0.258515487,0.324327722,0.511858103,0.435501239
3101,0.610888204,0.311106266,0.386819679,0.698498921,0.405394691
3102,0.515160787,0.279961735,0.462510252,0.499588934,0.335344725
3103,0.464994043,0.305328807,0.497902894,0.497579198,0.366888417
3104,0.540632721,0.21518709,0.415092631,0.591402297,0.454671721
3105,0.494004264,0.115067063,0.396650657,0.560211418,0.633602118
3106,0.489295108,0.1082397,0.428138296,0.528766882,0.513934967
3107,0.447164063,0.263812054,0.312715561,0.440371989,0.372756492
3108,0.365096212,0.214152244,0.416444987,0.485476508,0.413024463
3109,0.443675705,0.431414623,0.316116197,0.466517902,0.21035171
3110,0.254982519,0.463887078,0.207317651,0.388118722,0.126840977
3111,0.4128168,0.363848644,0.45045351,0.511541928,0.193737977
3112,0.654180516,0.40420668,0.523489707,0.593019073,0.234993973
3113,0.587981627,0.451585259,0.514340428,0.639056245,0.31799353
3114,0.631988186,0.375711429,0.566981578,0.544401036,0.368093147
3115,0.635909074,0.274591231,0.544242599,0.648423308,0.381352196
3116,0.50554589,0.317772232,0.607165209,0.680041956,0.28448094
3117,0.59830539,0.202104399,0.59333483,0.723494423,0.389096369
3118,0.601014211,0.347746626,0.181950441,0.445286442,0.434029826
3119,0.588223774,0.27358978,0.06733908,0.298761312,0.469024295
3120,0.576539226,0.223054208,0.201670335,0.376433279,0.485893819
3121,0.649551383,0.181256678,0.39056783,0.655947981,0.637945983
3122,0.72010964,0.204691067,0.404455137,0.682058054,0.695521853
3123,0.643109859,0.203585897,0.400459026,0.641810849,0.656130328
3124,0.696797794,0.2500876,0.538486621,0.744478806,0.806877537
3125,0.617416738,0.328960636,0.531669635,0.639331981,0.569892762
3126,0.36558505,0.306271498,0.553994474,0.541090255,0.360606698
3127,0.622499347,0.28476619,0.578194181,0.681015625,0.582318732
3128,0.60348831,0.314362673,0.518606997,0.687434721,0.479550426
3129,0.539849554,0.154163131,0.527449649,0.734326275,0.657804944
3130,0.5942006,0.255374772,0.534251796,0.696703308,0.575721846
3131,0.718364348,0.182847295,0.485132219,0.754247325,0.657316026
3132,0.347052227,0.363895962,0.555574235,0.590611113,0.26676924
3133,0.349294731,0.34391272,0.719401871,0.704460984,0.252551655
3134,0.465163255,0.344434932,0.812396964,0.680762419,0.412271597
3135,0.387613464,0.275555168,0.700328438,0.622407369,0.433359062
3136,0.472264301,0.320980171,0.778925837,0.807239586,0.589149645
3137,0.494784225,0.368599546,0.734389677,0.70619535,0.34386285
3138,0.559666666,0.26405785,0.825480897,0.782496898,0.538370154
3139,0.375933394,0.458226782,0.594538774,0.632375955,0.330750272
3140,0.599287773,0.319683991,0.8079794,0.771434802,0.406008737
3141,0.638251046,0.220653691,0.66853128,0.680024042,0.412260114
3142,0.712031979,0.153431245,0.703873483,0.725746377,0.433668583
3143,0.580267742,0.258654172,0.526963427,0.632344891,0.446560378
3144,0.592388719,0.283247607,0.066676816,0.351046225,0.643102488
3145,0.391709175,0.393953115,0.036859386,0.159095011,0.652009128
3146,0.627319123,0.354755415,0.216934556,0.375441009,0.376888557
3147,0.322357507,0.393614983,0.215828672,0.301249696,0.124755106
3148,0.374827932,0.264050891,0.294348233,0.433268044,0.069030772
3149,0.294550935,0.268159812,0.379583376,0.419118972,0.106390294
3150,0.398563623,0.198559235,0.416089414,0.389131994,0.097647256
3151,0.216846507,0.312284852,0.406286612,0.489228428,0.059205129
3152,0.373951764,0.288375859,0.523098789,0.567115977,0.099811013
3153,0.33415064,0.370486203,0.455122972,0.659981461,0.165935858
3154,0.325809466,0.309374628,0.582234446,0.720178918,0.127606397
3155,0.735415721,0.765914389,0.231695515,0.701493624,0.928920147
3156,0.792689477,0.690064048,0.219215431,0.710495285,0.8389015
3157,0.681480429,0.774387439,0.175458355,0.769161342,1
3158,0.829830464,0.689520937,0.26483474,0.774829227,0.982254637
3159,0.696699365,0.68287009,0.214027384,0.731714662,0.980788261
3160,0.61883498,0.734217556,0.256364703,0.763465931,0.800200877
3161,0.743407562,0.818075253,0.287541797,0.82027465,0.887069718
3162,0.536489314,0.832579654,0.250498008,0.820527835,0.907774089
3163,0.65914228,0.844321919,0.252271362,0.713441124,0.700794429
3164,0.447366794,0.8233756,0.316116827,0.726094047,0.649723631
3165,0.571462261,0.83382514,0.318180282,0.624707439,0.633321673
3166,0.903762841,0.929035122,0.278615063,0.685091958,0.76778766
3167,1,0.878841794,0.392941933,0.898700388,0.842922713
3168,0.269282261,0.671443468,0.334713545,0.624070768,0.625153904
3169,0.180440009,0.223826559,0.177816761,0.405642792,0.557908383
3170,0.221198908,0.257552439,0.296263456,0.511499638,0.559085157
3171,0.542155728,0.680140637,0.402191523,0.595958907,0.622822505
3172,0.523220983,0.727696463,0.360863374,0.599834747,0.518357569
3173,0.462105054,0.675843917,0.482221001,0.675218001,0.520941096
3174,0.754347004,0.746171298,0.45937057,0.765635797,0.723812175
3175,0.297646906,0.462493075,0.377785271,0.531120743,0.476374958
3176,0.238737346,0.385557429,0.411938011,0.504030492,0.522675278
3177,0.424074681,0.5597268,0.358456257,0.552986058,0.679585382
3178,0.315040774,0.551045364,0.377371719,0.529267727,0.429468497
3179,0.612357163,0.817673427,0.299003279,0.643124622,0.809072212
3180,0.579831154,0.720047626,0.384727773,0.579109916,0.647759296
3181,0.357199192,0.686256211,0.392065363,0.549155065,0.502968949
3182,0.384785754,0.723908578,0.396102769,0.72256404,0.69464796
3183,0.304092654,0.716208092,0.427160933,0.619903746,0.613167311
3184,0.426762901,0.772060878,0.337896405,0.617196007,0.520048796
3185,0.215353135,0.605037897,0.325961786,0.541396467,0.331181625
3186,0.285637435,0.318348711,0.230909467,0.471531203,0.384251571
3187,0.124176211,0.426723976,0.158795733,0.311853106,0.587896156
3188,0.710801508,0.723913818,0.173322019,0.402731677,0.774426514
3189,0.648355383,0.880641521,0.212708704,0.685065258,0.907587636
3190,0.857987187,0.881720965,0.229671659,0.637566666,0.745596329
3191,0.631880468,0.905391686,0.123608757,0.558760377,0.774081238
3192,0.435669594,0.947231928,0.08589001,0.507940633,0.927692544
3193,0.211520223,0.977615593,0.041723927,0.420145205,0.935340839
3194,0.222490017,0.962091823,0.043973989,0.446713022,0.870698392
3195,0.162152707,0.985843054,0.036354498,0.303463208,0.936606188
3196,0.359505643,0.975612538,0.033381643,0.362059915,0.852757392
3197,0.371865562,0.986582131,0.023764042,0.20529482,0.77303204
3198,0.382935874,0.982512365,0.02616101,0.230563286,0.786753677
3199,0.348632814,0.852116237,0.027002541,0.037365082,0.381970699
3200,0.099641272,0.627492441,0.018660248,0,0.518306654
3201,0.264540173,0.825569302,0.015854477,0.040332146,0.770718215
3202,0.394716156,0.899368873,0.023396992,0.163895826,0.719681017
3203,0.28283138,0.791392011,0.097062308,0.288574533,0.685894247
3204,0.149394642,0.666649275,0.178117163,0.37468582,0.467618039
3205,0.58058208,0.839977634,0.270196302,0.684431921,0.694067989
3206,0.498545598,0.827357651,0.39706742,0.59301801,0.595524667
3207,0.64675376,0.85889262,0.47500322,0.626863839,0.656061924
3208,0.370525859,0.797765848,0.465335341,0.562275262,0.444019191
3209,0.9653829,0.879399098,0.406514508,0.712984522,0.781688139
3210,0.943232997,0.854361759,0.448705071,0.738944779,0.810368167
3211,0.45763852,0.744593363,0.440842065,0.615410329,0.421625482
3212,0.811770427,0.842217014,0.40351746,0.714964859,0.761149289
3213,0.607431127,0.83808468,0.409108909,0.625693776,0.622088347
3214,0.545113936,0.797223941,0.412598585,0.577409562,0.515903311
3215,0.432240747,0.770649999,0.393825097,0.538027229,0.482704295
3216,0.608605837,0.810601675,0.380792835,0.59667267,0.671010703
3217,0.884097449,0.86853056,0.369071771,0.802408753,0.883446606
3218,0.859925857,0.877632633,0.344541788,0.701235553,0.804287672
3219,0.490644211,0.828384834,0.363847632,0.5270014,0.643328675
3220,0.688796297,0.821766904,0.306186056,0.569916855,0.591135018
3221,0.249338753,0.763022815,0.352882617,0.504267275,0.417311064
3222,0.696485216,0.933918018,0.213517597,0.706992525,0.939284353
3223,0.395147234,0.781804603,0.312315604,0.461741351,0.472887945
3224,0.278734984,0.722260616,0.318475155,0.396722342,0.224988614
3225,0.154075513,0.508989549,0.146372344,0.22566056,0.075632409
3226,0.202882855,0.510357874,0.096233114,0.307812255,0.533037593
3227,0.152705166,0.758296141,0.031836955,0.023801643,0.35768252
3228,0.464237892,0.967937286,0.021885862,0.134238247,0.644739093
3229,0.819691416,0.994378686,0.016043202,0.263484404,0.694012529
3230,0.636202257,0.957161259,0.031579571,0.177398272,0.338900348
3231,0.633665179,0.957429855,0.04201555,0.25338108,0.555201757
3232,0.720235462,0.962568195,0.035727319,0.307438232,0.51717664
3233,0.289612487,0.887486905,0.067342296,0.236153791,0.221430083
3234,0.496970418,0.934875961,0.047669322,0.413052433,0.591911703
3235,0.564815723,0.880699872,0.065095717,0.321278199,0.366185162
3236,0.515071039,0.900541475,0.062901786,0.453962735,0.592794662
3237,0.492284513,0.93683844,0.056254342,0.401708094,0.542687298
3238,0.481514514,0.897725256,0.060172253,0.386823378,0.427336173
3239,0.514300862,0.971829076,0.034030399,0.392001137,0.573455644
3240,0.390495485,0.932547568,0.057748815,0.420275521,0.580367179
3241,0.603375006,0.946664429,0.056687007,0.458749659,0.546082815
3242,0.241583122,0.835997681,0.072842431,0.310966861,0.305902753
3243,0.077262694,0.49952377,0.023687225,0.158528342,0.381792059
3244,0.1533601,0.571507963,0.023193896,0.114935186,0.47591227
3245,0.219684447,0.725129817,0.021685253,0.128228437,0.43555134
3246,0.348210493,0.879002011,0.029401202,0.19126107,0.3526407
3247,0.849634489,0.988332802,0.018877712,0.390853214,0.53847301
3248,0.33945193,0.894290081,0.027671829,0.269050883,0.313036738
3249,0.37949516,0.955140674,0.031246771,0.396262367,0.611676684
3250,0.423847897,0.945136593,0.035732925,0.381148502,0.518421813
3251,0.520366214,0.893386412,0.031279431,0.311317994,0.50042016
3252,0.770983923,0.931394053,0.05147473,0.595841001,0.848339532
3253,0.583370447,0.877572376,0.041839439,0.443304878,0.700076917
3254,0.046062155,0.225449438,0.023680252,0.16774841,0.433486221
3255,0.14750013,0.582342513,0.020477448,0.22278965,0.829070474
3256,0.238747414,0.583455709,0.031557317,0.166347234,0.562425998
3257,0.529289597,0.793706135,0.060951374,0.432899287,0.718523841
3258,0.336957929,0.805556767,0.07777638,0.450035645,0.652970587
3259,0.620090115,0.889066403,0.067242081,0.556154227,0.750030246
3260,0.576973279,0.890514468,0.070402369,0.600415319,0.775347346
3261,0.425971074,0.841065652,0.081072488,0.602378013,0.780906352
3262,0.648276149,0.829656465,0.105935834,0.672868717,0.802488423
3263,0.453918265,0.793841017,0.105696835,0.571809173,0.615590085
3264,0.397566295,0.828290135,0.115083912,0.628548689,0.659094025
3265,0.461961608,0.833915297,0.104520083,0.626420075,0.725066761
3266,0.653806595,0.886220716,0.103918464,0.76129573,0.882002172
3267,0.481135891,0.778620645,0.108280783,0.436315307,0.408036624
3268,0.508987871,0.79268202,0.118356371,0.475479725,0.396126744
3269,0.309487549,0.837126643,0.093163135,0.365190958,0.26969787
